cycle,actual_soh,forecast_soh
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
0.8023952095808383,0.3947732203160379,0.3947732203160379
